keystoneness,rel.abun,cstr,cb,cc,cc.rel,clust,md,eigen.centr,alpha.centr
0.000989655083091,0.00713056582261,0.858277162578441,0.001885583937001,0.006756756756757,0.635135135135135,0.333333333333333,1,0.04948482120118,-0.700455962494585
0.006175700466643,0.017401191698364,6.37726846649145,0.011959708985553,0.008928571428571,0.839285714285714,0.636842105263158,18,0.7609681476382,-20.4967366704474
0.065391272090709,0.020514404967029,3.61218770221829,0.004717951708854,0.006802721088435,0.639455782312925,0.5,6,0.094423828174074,-4.25945755962881
0.010962693745953,0.00872352299043,3.89264906908776,0.022985439333563,0.008403361344538,0.789915966386555,0.381818181818182,9,0.288589496038549,19.9377498457932
0.060903280186892,0.018003516306016,8.67982186092085,0.039012430459156,0.01010101010101,0.949494949494949,0.506666666666667,23,0.866374597334547,-39.4769255940231
0.061206690842451,0.017283667085115,3.3257817249906,0.037356067779112,0.008264462809917,0.776859504132231,0.318181818181818,10,0.297862917892119,26.8630270816338
0.015033327337378,0.018100717456416,4.35984631442574,0.022655668283867,0.008547008547009,0.803418803418804,0.428571428571429,12,0.439342981279506,54.8318932790688
0.034809602110066,0.021248931496739,3.61063945488471,0.003708817682104,0.008064516129032,0.758064516129032,0.666666666666667,10,0.478113261623573,8.43626298933007
0.00236285291073,0.014081228242147,1.7181201807634,0.00351082528822,0.006329113924051,0.594936708860759,0.6,3,0.0481859888083,3.36117048424944
9.95301924531405E-07,0.015340091196022,3.82960490501497,0.029039792448686,0.008403361344538,0.789915966386555,0.272727272727273,10,0.173385261096176,23.8437812605273
0.05440962653939,0.027794594763303,4.62168986167657,0.015587539038869,0.007518796992481,0.706766917293233,0.363636363636364,9,0.130619669343043,-5.04936157767817
0.003465148773216,0.007254584927336,4.38084166452897,0.023721477479216,0.008333333333333,0.783333333333333,0.333333333333333,11,0.298074174176146,14.6701001531755
1.00540996245581E-10,0.016968850898171,5.16242859490955,0.017841923904189,0.009174311926606,0.862385321100917,0.633333333333333,14,0.60366207093556,-5.76487408857099
1.26103692812754E-05,0.006017668376634,3.01391115276371,0.024103199196743,0.008264462809917,0.776859504132231,0.272727272727273,9,0.171675596799465,-1.11893195902932
0.003432227345035,0.003285322130581,3.7153768574759,0.013943888734926,0.008196721311475,0.770491803278689,0.461538461538462,11,0.394152076531061,-33.6176565793391
0.030130690589687,0.019495416862194,9.9375036903893,0.043965198069571,0.01063829787234,1,0.468965517241379,28,1,11.0696376671723
0.008915016454282,0.027871969645238,0.338222909095132,0,0.004784688995215,0.449760765550239,0,-1,0.003547487172672,3.18641918657327
0.006298449519193,0.016046986528888,1.15034445522432,0.034401765508323,0.006711409395973,0.630872483221477,0.166666666666667,2,0.064490769874753,6.46443256142147
0.020888945764832,0.018653508281958,8.82295813744836,0.029327892569536,0.01010101010101,0.949494949494949,0.498461538461538,24,0.896779369524393,-25.5065701974448
4.96465694109823E-08,0.019442867879081,3.19314292057306,0.006684299730061,0.008,0.752,0.581818181818182,9,0.400107430318046,-16.1424097972763
1.50172994155163E-07,0.015460759424015,1.89548033099272,0.002042761731286,0.007518796992481,0.706766917293233,0.533333333333333,4,0.135945155353423,26.5553988630075
0.022662296897506,0.01719662839057,6.04750587179556,0.009047617169511,0.009345794392523,0.878504672897196,0.60233918128655,17,0.717161947592356,-46.0209838905949
0.000808835283696,0.017756450486777,4.35741329776272,0.00142908293561,0.008,0.752,0.794871794871795,11,0.539007699380836,-5.55025884148273
0.008476505811317,0.00260434740813,3.73253689944677,0.020587046293566,0.009174311926606,0.834862385321101,0.269230769230769,11,0.327436400946924,494.931555657113
0.008580019273168,0.010025430309227,1.80280322815407,0.007494090155265,0.0078125,0.7109375,0.333333333333333,5,0.164672953056128,-1570.00007127527
0.01520350141277,0.029280925787468,1.49739683378241,0.002475042575664,0.006622516556291,0.602649006622517,0.166666666666667,2,0.030866968070843,-942.559237237832
0.020072232155717,0.017162663559432,8.2178299720943,0.074398349806918,0.01063829787234,0.968085106382979,0.328042328042328,26,0.764113132151695,324.365072368991
0.008151412518616,0.001823435907568,2.90335525981248,0.00357324153729,0.008547008547009,0.777777777777778,0.488888888888889,8,0.299852095122901,-307.408843276696
0.001833840059841,0.00232636024221,4.50729301740374,0.013405945386793,0.008771929824561,0.798245614035088,0.5,14,0.450484405117668,2450.92724230917
0.013942780628601,0.011217564242335,1.74235411447163,0.005259266005488,0.007518796992481,0.684210526315789,0.3,3,0.084112258428373,-588.33291589489
0.074685804770902,0.029320863071492,3.08668901866736,0.022026698521681,0.008620689655172,0.78448275862069,0.177777777777778,8,0.172976150713403,-325.179292171093
0.032980529909762,0.049771987296779,3.60388612832205,0.025098912414007,0.008695652173913,0.791304347826087,0.181818181818182,10,0.206719534205886,-316.375047690919
0.025124978443689,0.031523612768735,1.2088436059946,0.001157101985513,0.00709219858156,0.645390070921986,0.166666666666667,2,0.052875696596934,197.971507240935
1.71998463402551E-05,0.016556904894675,1.90049236494562,0.00101468396168,0.007751937984496,0.705426356589147,0.6,4,0.187601882591793,-1051.78922907513
0.00033453916807,0.015996673894476,1.57027708494864,0.007045158484164,0.007407407407407,0.674074074074074,0.266666666666667,4,0.080292324617434,1005.55738914662
0.005517361902734,0.031090214806628,6.65120986073587,0.032369989709195,0.009345794392523,0.850467289719626,0.502923976608187,17,0.486260407006887,1116.53696310399
0.012809341126148,0.013442735621643,2.54058817425641,0.002216471422454,0.007246376811594,0.659420289855073,0.571428571428571,5,0.157000407941982,-3833.33412822161
0.027872258358726,0.01133742911754,4.94711286713527,0.010002208546682,0.008333333333333,0.758333333333333,0.549450549450549,12,0.347416960832099,3346.7458697503
0.002692909634857,0.001869177643194,5.49436043512339,0.010650544084614,0.009433962264151,0.858490566037736,0.543859649122807,17,0.595021178842148,-1001.79854634812
0.002985416847255,0.017186794800122,8.35067368437809,0.013430506460111,0.01,0.91,0.586666666666667,23,0.843426145970654,554.019810509591
0.061128799415464,0.013517113223938,2.44526968430696,0.007223512220852,0.008403361344538,0.764705882352941,0.285714285714286,6,0.182685554972333,-3016.9736916555
0.000746683763605,0.002989736521399,3.13953459335131,0.003260790510625,0.008620689655172,0.78448275862069,0.618181818181818,9,0.376961148964357,-861.610073375111
0.010960141773902,0.006292360577699,4.66650673078628,0.003146518447672,0.008403361344538,0.764705882352941,0.747252747252747,12,0.406343402354568,-1607.56951616312
0.00154152661277,0.015976046895062,2.159292050845,0.000922484946428,0.007692307692308,0.7,0.714285714285714,6,0.239704996523419,1686.88411521189
0.003422680910291,0.015905410817863,2.67692363214933,0.004511941433901,0.008620689655172,0.78448275862069,0.466666666666667,8,0.280268049118609,-94.0416011121273
4.63297315472948E-05,0.002750554402101,2.88912987310843,0.013486261879066,0.008333333333333,0.758333333333333,0.244444444444444,8,0.210643498903311,116.04992445731
0.00308617630782,0.010818618818204,6.42295189730804,0.004487075581208,0.008849557522124,0.805309734513274,0.766666666666667,14,0.469170616256988,-806.304889526419
0.01263503230077,0.016311985596516,7.23514948953584,0.030103364287447,0.010204081632653,0.928571428571429,0.443333333333333,23,0.728251428996869,1586.10750679654
2.64227434259185E-05,0.011018562557613,2.05349615557469,0.002792169977177,0.008264462809917,0.752066115702479,0.523809523809524,5,0.220721762411988,-415.551634063846
0.019025856854459,0.011333240016826,6.74958337637644,0.005016532998699,0.009615384615385,0.875,0.666666666666667,19,0.738886564845776,-461.822371647984
0.013832667664857,0.024096086800987,3.63581671267107,0.005427717377816,0.009009009009009,0.81981981981982,0.474358974358974,11,0.389632327492303,-376.637423576022
0.008742083835489,0.007519162362352,6.3919312872532,0.027750298193967,0.00952380952381,0.866666666666667,0.478947368421053,18,0.560975039040771,-2729.67275028595
0.006947387367568,0.010441702396593,0.957507711988322,0.000869881543495,0.007352941176471,0.669117647058824,0.333333333333333,1,0.069023315012074,1147.03419002951
0.089697831266606,0.019132197802602,8.53691640043294,0.007931202017116,0.00952380952381,0.866666666666667,0.673684210526316,18,0.594613381612922,327.201834214672
0.003326512546163,0.016050217617031,5.24057139541082,0.004991327590205,0.009009009009009,0.81981981981982,0.639705882352941,15,0.577908340174549,-1011.04137602193
0.003713825655929,0.016757127571541,5.82048307024656,0.00420959877866,0.009259259259259,0.842592592592593,0.649122807017544,17,0.677616435937692,-649.581372512396
5.37614477026898E-06,0.018690736935052,10.0368131672751,0.039883103746689,0.01063829787234,0.968085106382979,0.418390804597701,28,0.874543568769677,-855.605827089518
0.015819665231469,0.022002595983974,5.2852141392533,0.013076344624756,0.009174311926606,0.834862385321101,0.485294117647059,15,0.476604368616129,-3424.25899354802
0.006778055853359,0.018180026762523,7.01685981181952,0.022047157845267,0.00990099009901,0.900990099009901,0.45021645021645,20,0.664180958850154,-819.869373022662
0.001203382188071,0.004711983192041,8.81437634283846,0.022087968492573,0.010416666666667,0.947916666666667,0.523809523809524,26,0.946437109022343,-1984.34598313741
0.005441660252054,0.016283017696808,5.26421615756781,0.004744285384644,0.008928571428571,0.8125,0.575,14,0.556450421488991,1234.79728167625
0.008257524005221,0.016491590589633,6.66520203436677,0.006996937637236,0.009345794392523,0.850467289719626,0.621052631578947,18,0.688374141991328,3291.22840490819
0.11641643551543,0.027172596021887,9.9264168152417,0.020826111496937,0.009803921568627,0.892156862745098,0.549407114624506,21,0.633552873690331,-646.288473292498
0.001559192932202,0.016724367943885,5.12505006712952,0.016465709605481,0.009433962264151,0.858490566037736,0.470588235294118,16,0.52648666389345,347.369593356454
0.037209279291101,0.041234278067063,3.994744278348,0.009350622513985,0.009009009009009,0.81981981981982,0.346153846153846,11,0.37386426950262,-2731.5560240031
0.010187673240665,0.027206300610605,7.1262755152272,0.02653520423422,0.009615384615385,0.875,0.461904761904762,19,0.542482684849215,-476.874813389907
0.018650118183605,0.021231043826696,1.58021189754235,0.001127497554928,0.007751937984496,0.705426356589147,0.4,3,0.134013158303925,-426.693726771221
1.22363186561607E-07,0.026784203925148,7.06224059619231,0.005748683170589,0.009174311926606,0.834862385321101,0.713450292397661,17,0.556880711400887,-595.790963477129
1.21765342418139E-05,0.01813309494278,7.3636241428163,0.027579378643737,0.010204081632653,0.928571428571429,0.458461538461538,24,0.806005807506954,-1250.5755023306
1.6324566340591E-06,0.017643085550796,8.54798557596834,0.022707932153145,0.010309278350516,0.938144329896907,0.507122507122507,25,0.831412661997712,464.399078063222
0.000395477867652,0.004592649513262,6.42661552093505,0.007791351124227,0.009615384615385,0.875,0.64327485380117,17,0.600603613767534,-1048.6977175514
6.03604198475061E-05,0.004815190893606,7.22355482412746,0.017533751979028,0.009708737864078,0.883495145631068,0.528138528138528,20,0.75015317230162,-2013.54456969164
0.000184098730845,0.001043299675144,8.64511968173418,0.042345934414114,0.010526315789474,0.957894736842105,0.399014778325123,27,0.83850125367196,-1836.87901270893
0.051294218644402,0.036720959180104,7.38324045609551,0.004296265476386,0.009174311926606,0.834862385321101,0.718954248366013,16,0.519519749761561,-331.234589340241
0.017238073604421,0.004936032009403,8.21091570457965,0.021761257474043,0.010309278350516,0.938144329896907,0.54,23,0.818240106773635,-1287.57939283114
0.000265248327511,0.000710127520679,6.0284046532464,0.018940424983604,0.009708737864078,0.883495145631068,0.489177489177489,20,0.677194864181508,-1848.0212596731
2.75524599866387E-10,0.018498008226938,9.76460891472921,0.021987900079293,0.010416666666667,0.947916666666667,0.494708994708995,26,0.883679508577708,880.39258033225
0.011564570668079,0.024792283416705,4.32958279754115,0.00363968122042,0.008695652173913,0.791304347826087,0.666666666666667,11,0.423519523196528,3161.57190126746
0.01477672181468,0.01629073753726,10.7697500960966,0.042374296421874,0.010989010989011,1,0.453629032258065,30,1,2333.79397641041
3.74943470965157E-05,0.00532860160356,7.34551124494452,0.027135020794073,0.01010101010101,0.919191919191919,0.456666666666667,23,0.774461479390355,1302.38863883396
5.88017920670502E-05,0.015282052122569,2.7976902147218,0.007170598035672,0.008474576271186,0.771186440677966,0.377777777777778,8,0.272419119621309,821.532089240448
1.78056797059254E-06,0.021732954362474,1.99027619313948,5.72469424928441E-05,0.007874015748032,0.716535433070866,0.933333333333333,4,0.24607243751551,-270.443112900421
0.067819094786927,0.024870054025478,10.7108887067769,0.024800131099992,0.010204081632653,0.928571428571429,0.52,24,0.801236172151907,-641.822787579031
0.035224218287745,0.025809931333862,4.91954134968785,0.00274850144576,0.009009009009009,0.81981981981982,0.761904761904762,13,0.453550631188604,-135.890139372622
0.02421104506034,0.008640951180087,2.70561886897421,0.003839192498931,0.008474576271186,0.771186440677966,0.511111111111111,8,0.291411799082204,-2405.70575289526
0.00708764662211,0.018458309692953,2.41226353317067,0.001819736436752,0.008547008547009,0.700854700854701,0.464285714285714,6,0.184741181734677,2.600278079433
0.008885744980139,0.012050293877899,8.115357978099,0.006648686434683,0.010416666666667,0.854166666666667,0.713846153846154,24,0.717576083703494,-0.576725565620242
5.24435563507217E-06,0.021972452843256,7.17211584354673,0.013745660110943,0.010309278350516,0.845360824742268,0.586666666666667,23,0.623563030137867,1.28984702152718
1.41360651776198E-06,0.003990125725917,2.09652328775062,0.001162689358344,0.008403361344538,0.689075630252101,0.607142857142857,6,0.174603334161068,0.870064129766256
0.044507910477558,0.018935093107374,5.77722529175101,0.018910880059508,0.009708737864078,0.796116504854369,0.415204678362573,17,0.39363411987049,1.22123075459679
0.007854676285014,0.01276637780318,7.46626554705587,0.002712001845163,0.01010101010101,0.828282828282828,0.762845849802372,21,0.659831578371159,0.473395692432164
0.023818841967987,0.013356433170307,7.48012522429447,0.004257440473264,0.01010101010101,0.828282828282828,0.739130434782609,21,0.637564363550091,2.25445783558717
0.029007591076644,0.024535426840487,6.00296894864442,0.004500853581101,0.009708737864078,0.796116504854369,0.668421052631579,18,0.513163058747529,-0.991514978670381
0.010661073954638,0.008835377812537,6.98830993798804,0.014246199906926,0.01010101010101,0.828282828282828,0.648221343873518,21,0.592217087138337,-5.10497419394255
0.02040253317107,0.013065770444645,10.5797793414928,0.014338775668742,0.011363636363636,0.931818181818182,0.616755793226381,32,0.896425663945162,-1.95593319280873
0.009610707298108,0.022405092548222,4.29223362931363,0.001402541880542,0.009174311926606,0.752293577981651,0.714285714285714,12,0.346849562932525,2.83448598103823
0.010784030862365,0.008400913656943,4.83635034751621,0.003968841493357,0.009433962264151,0.773584905660377,0.632352941176471,15,0.446449608794375,0.380784728050791
0.007019781443223,0.005511199598046,7.25897893887664,0.011215232733248,0.01,0.82,0.577075098814229,21,0.54125812677456,1.94371366906373
0.034257739343638,0.04794738747621,13.784832721106,0.035101278410962,0.01219512195122,1,0.5,39,0.963980381576425,1.64146655846668
0.000194959556288,0.000195583002157,12.0811201998317,0.013648528946335,0.011363636363636,0.931818181818182,0.641711229946524,32,0.905803068422898,-0.133594791767219
0.052464972310885,0.013056058767861,10.4002377753923,0.024259951266034,0.01123595505618,0.921348314606741,0.520833333333333,31,0.786425102728737,0.432817794669649
0.098645396410398,0.04441265358844,9.94555983886547,0.030126306344426,0.010989010989011,0.901098901098901,0.447311827956989,29,0.641265960246269,-0.827726779296303
5.26661875589727E-06,0.017970695598769,2.7095569167756,0.003014982311826,0.008695652173913,0.71304347826087,0.416666666666667,7,0.166102601064634,2.21060799604105
0.018155091578075,0.012839994921103,11.6714627375435,0.009824153068183,0.01123595505618,0.921348314606741,0.666666666666667,31,0.896398998007556,-1.78175667994773
3.33527854573974E-05,0.010333058774878,4.3694056023777,0.006039598361034,0.009259259259259,0.759259259259259,0.516483516483517,12,0.319541463830554,-2.17208395292751
0.032180616258313,0.023360183377585,12.6254980089905,0.031032376906998,0.012048192771084,0.987951807228916,0.526315789473684,37,0.945649146999612,0.255201915409539
0.020850440952802,0.023142283211092,8.6981427395118,0.005119748381205,0.010204081632653,0.836734693877551,0.701538461538462,24,0.719923319534791,0.190338196578515
0.004283690252401,0.002671699880149,4.56606427561454,0.005205718352404,0.009615384615385,0.788461538461538,0.607843137254902,16,0.446627822205434,2.46560254397352
0.054308682143875,0.023385274707242,6.01204588690582,0.003916756140733,0.009615384615385,0.788461538461538,0.625730994152047,17,0.494302053731259,-0.988411160759367
1.63108613987516E-05,0.015721584110855,1.40529457769126,0.000544082511296,0.007936507936508,0.650793650793651,0.2,3,0.093576416817567,0.579593491363288
0.017122837699119,0.032536377073474,4.5558742256474,0.009467741526031,0.009174311926606,0.752293577981651,0.552380952380952,13,0.316499935198404,0.375119727558696
0.016052422586572,0.012240391163316,11.618982849508,0.032053457846417,0.011494252873563,0.942528735632184,0.492436974789916,33,0.815584174682498,-0.272402885659776
0.017204243220829,0.0169024791761,4.63492963106557,0.005463815745607,0.009174311926606,0.752293577981651,0.476190476190476,13,0.311211833682682,-1.16178274102483
0.004648438372699,0.003578985921258,12.4906849966753,0.021912134882136,0.011764705882353,0.964705882352941,0.554054054054054,35,0.929139753852246,-3.32564535594273
0.011746084697229,0.006857148669206,2.16144928507421,0.0007548876067,0.008474576271186,0.694915254237288,0.714285714285714,5,0.134725228354922,0.811745195194131
0.050511544717737,0.037861128875361,12.4784012456949,0.021859666563919,0.011494252873563,0.942528735632184,0.534920634920635,34,0.866887613807964,1.25026279912655
0.003795431310425,0.0079884531793,4.49663258066856,0.002608497287438,0.009345794392523,0.766355140186916,0.641666666666667,14,0.424705632992952,0.067303372422032
0.019496034925602,0.015489463355321,5.66451256055003,0.007627230672373,0.00952380952381,0.780952380952381,0.594771241830065,16,0.462786215129812,2.37721685179986
0.013473981727492,0.008598196207274,4.20909147197505,0.008764946104196,0.009090909090909,0.745454545454545,0.307692307692308,11,0.18773665338065,-1.01305545950406
0.017698775989904,0.015766720276116,6.1688481630599,0.005451893576901,0.009803921568627,0.803921568627451,0.638095238095238,19,0.543575747312766,0.67069772743882
0.010501743556201,0.024999856847484,4.56465842022057,0.000881386482288,0.008928571428571,0.732142857142857,0.807692307692308,11,0.297153091359811,2.77042339509016
0.005267198978249,0.005623097195425,5.51000636895171,0.00647562886545,0.00952380952381,0.780952380952381,0.555555555555556,16,0.399319506929531,2.33064899792181
0.040216882178646,0.017264624528805,9.42472152547907,0.012020123866507,0.010989010989011,0.901098901098901,0.621505376344086,29,0.810841010840319,1.00698674249838
0,0.013772461420974,12.6116981944487,0.01173569918279,0.011363636363636,0.931818181818182,0.636363636363636,32,0.907240249338451,0.038072987309109
0.003048143803003,0.004297140720947,7.74415128678744,0.015233023133871,0.01063829787234,0.872340425531915,0.531746031746032,26,0.672994822789384,0.265939836564565
0.009668751917299,0.007303966127775,1.29995629962465,0.000218579234973,0.00709219858156,0.581560283687943,0.5,2,0.064585742712398,5.33105605733471
1.89142699655246E-06,0.01027517224514,3.78868407548941,0.008498527654629,0.009009009009009,0.738738738738739,0.406593406593407,12,0.270276183462306,-1.14049776973516
7.20627187788335E-05,0.000975402941326,10.2503655649552,0.011214379976497,0.011111111111111,0.911111111111111,0.618951612903226,30,0.827128082943542,-0.366525874404601
8.57195342429858E-08,0.009796541097191,7.18220610528595,0.01028648348286,0.010526315789474,0.863157894736842,0.612535612535613,25,0.693733144709415,-0.247222007725737
6.82533406296549E-05,0.006760285446417,8.54390683815444,0.007013986650474,0.010752688172043,0.881720430107527,0.667487684729064,27,0.789674389033443,0.972246504360021
2.95024826008653E-05,0.021310406339494,2.43880558239551,0.000932661728044,0.008264462809917,0.677685950413223,0.607142857142857,6,0.172963735131985,-0.423014191705178
1.57644908460552E-05,0.018407280722046,3.24861588213453,0.003577501864406,0.008771929824561,0.719298245614035,0.5,10,0.275246330797812,0.896814668440961
0.028095743408815,0.014190143641594,14.8998265463429,0.027274382752309,0.01219512195122,1,0.551282051282051,38,1,-0.766362844969333
0.016705932215315,0.042874944742368,7.56219046595926,0.006594173529831,0.01010101010101,0.828282828282828,0.624505928853755,21,0.581345545631238,0.1752176409946
0.034345146418705,0.019463209383657,8.77994454310403,0.013349306632524,0.01063829787234,0.872340425531915,0.576354679802956,27,0.730937510680495,0.420575050168188
0.021755578663667,0.016810804923493,3.49097416603553,0.002748103034765,0.008695652173913,0.71304347826087,0.472727272727273,9,0.245888826066996,2.36768388798625
0.005152147961309,0.017241345115181,9.30315617796295,0.014076651619545,0.010526315789474,0.863157894736842,0.666666666666667,26,0.75593337684555,3.20700167494088
0.031796570883178,0.048792826441488,13.5131354567919,0.034225720181829,0.012048192771084,0.987951807228916,0.492307692307692,38,0.946338597620659,0.328221558300213
0.013219805018195,0.031892864733223,3.29482557642109,0.003833192132134,0.009009009009009,0.738738738738739,0.484848484848485,10,0.243328640406536,0.650922513479516
0.024348981528338,0.022669784935289,6.23933154570991,0.014729751422568,0.00990099009901,0.811881188118812,0.495238095238095,19,0.426724152187468,1.28640978929686
4.86486347248175E-05,0.001039683636545,3.35814290027313,0.00580389375243,0.008771929824561,0.719298245614035,0.636363636363636,10,0.302913396277526,-2.98929586944831
0.035331203690045,0.013408453653191,10.1807153176493,0.012515615521234,0.011111111111111,0.911111111111111,0.637096774193548,30,0.857204115050059,1.67858795067354
0.002665150665165,0.012746602415268,11.1873037288102,0.018102786696307,0.011363636363636,0.931818181818182,0.60427807486631,32,0.875016291353556,1.66233554710898
0.000203884393244,0.001855738651225,5.34391191483654,0.013455560260436,0.00952380952381,0.780952380952381,0.621052631578947,18,0.497832022148778,-2.61201078134944
0.001063785467994,0.011753894887882,1.78952427474724,0.001131114439163,0.008,0.656,0.4,4,0.106552953480622,2.24653605356466
0.028841070418569,0.013641460284329,10.2834282512201,0.006710029983822,0.010869565217391,0.891304347826087,0.698850574712644,28,0.822907617917815,-0.130860084156505
0.021169775773992,0.013693338487411,13.4579393044802,0.032230071537893,0.01219512195122,1,0.541025641025641,38,0.986369295869448,0.092719875047549
0.019792741857422,0.029121540479023,7.83705958136242,0.023036152119922,0.01,0.83,0.399209486166008,21,0.389195185484786,-0.269679146350395
0.002539200775498,0.016077609899991,11.6514381682993,0.020752415941282,0.011363636363636,0.943181818181818,0.574789915966387,33,0.865018185726325,-3.96670546994571
0.009234361043884,0.015618287320628,3.60315413375478,0.005645448242465,0.009174311926606,0.761467889908257,0.472527472527473,12,0.27990643988742,-2.13915596326373
